,hoard_id,PAS_unique_hoard_id,coin_group_id,period,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated,comments,Tag_IDs
3111,1337,IARCH-C4C1D0,19450,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),7,Unknown,2021-04-16 16:58:30.453296,2021-04-16 16:58:30.453285,,,
3112,1337,IARCH-C4C1D0,19451,ROMAN,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:30.463412,2021-04-16 16:58:30.463387,,,
3113,1338,IARCH-6FE773,19452,ROMAN,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),6,Unknown,2021-04-16 16:58:30.927596,2021-04-16 16:58:30.927584,,,
3114,1338,IARCH-6FE773,19453,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),3,Unknown,2021-04-16 16:58:30.939007,2021-04-16 16:58:30.938995,,,
3115,1338,IARCH-6FE773,19454,ROMAN,337.0,341.0,337.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:30.949469,2021-04-16 16:58:30.949458,,,
3116,1338,IARCH-6FE773,19455,ROMAN,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:30.960210,2021-04-16 16:58:30.960199,,,
3117,1339,IARCH-C64D2A,19456,ROMAN,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),336,Unknown,2021-04-16 16:58:31.415224,2021-04-16 16:58:31.415213,,,
3118,1339,IARCH-C64D2A,19457,ROMAN,330.0,335.0,330.0,335.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),17,Unknown,2021-04-16 16:58:31.426133,2021-04-16 16:58:31.426121,,,
3119,1339,IARCH-C64D2A,19458,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),198,Unknown,2021-04-16 16:58:31.436743,2021-04-16 16:58:31.436732,,,
3120,1339,IARCH-C64D2A,19459,ROMAN,337.0,341.0,337.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),39,Unknown,2021-04-16 16:58:31.446997,2021-04-16 16:58:31.446985,,,
3121,1339,IARCH-C64D2A,19460,ROMAN,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),7,Unknown,2021-04-16 16:58:31.457248,2021-04-16 16:58:31.457237,,,
3122,1340,IARCH-9EB08F,19461,ROMAN,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),34,Unknown,2021-04-16 16:58:31.913293,2021-04-16 16:58:31.913275,,,
3123,1340,IARCH-9EB08F,19462,ROMAN,330.0,335.0,330.0,335.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),9,Unknown,2021-04-16 16:58:31.924017,2021-04-16 16:58:31.924007,,,
3124,1340,IARCH-9EB08F,19463,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),8,Unknown,2021-04-16 16:58:31.933927,2021-04-16 16:58:31.933915,,,
3125,1340,IARCH-9EB08F,19464,ROMAN,337.0,341.0,337.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:31.944009,2021-04-16 16:58:31.943998,,,
3126,1340,IARCH-9EB08F,19465,ROMAN,341.0,348.0,341.0,348.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:31.954328,2021-04-16 16:58:31.954317,,,
3127,1340,IARCH-9EB08F,19466,ROMAN,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),24,Unknown,2021-04-16 16:58:31.964200,2021-04-16 16:58:31.964189,,,
3128,1341,IARCH-E11F39,19467,ROMAN,330.0,335.0,330.0,335.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:32.424592,2021-04-16 16:58:32.424579,,,
3129,1341,IARCH-E11F39,19468,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:32.441090,2021-04-16 16:58:32.441076,,,
3130,1341,IARCH-E11F39,19469,ROMAN,337.0,341.0,337.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:32.451949,2021-04-16 16:58:32.451937,,,
3131,1341,IARCH-E11F39,19470,ROMAN,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:32.462853,2021-04-16 16:58:32.462841,,,
3132,1342,IARCH-D37466,19471,ROMAN,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),44,Unknown,2021-04-16 16:58:32.928558,2021-04-16 16:58:32.928546,,,
3133,1342,IARCH-D37466,19472,ROMAN,330.0,335.0,330.0,335.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),4,Unknown,2021-04-16 16:58:32.939651,2021-04-16 16:58:32.939640,,,
3134,1342,IARCH-D37466,19473,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),22,Unknown,2021-04-16 16:58:32.950100,2021-04-16 16:58:32.950087,,,
3135,1342,IARCH-D37466,19474,ROMAN,337.0,341.0,337.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:32.960933,2021-04-16 16:58:32.960922,,,
3136,1342,IARCH-D37466,19475,ROMAN,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:32.971895,2021-04-16 16:58:32.971884,,,
3137,1343,IARCH-DDD404,19476,ROMAN,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),16,Unknown,2021-04-16 16:58:33.439604,2021-04-16 16:58:33.439593,,,
3138,1343,IARCH-DDD404,19477,ROMAN,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),13,Unknown,2021-04-16 16:58:33.450722,2021-04-16 16:58:33.450711,,,
3139,1343,IARCH-DDD404,19478,ROMAN,337.0,341.0,337.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:33.461179,2021-04-16 16:58:33.461168,,,
3140,1345,IARCH-FE7724,19483,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),3,Unknown,2021-04-16 16:58:33.914454,2021-04-16 16:58:33.914439,,,
3141,1345,IARCH-FE7724,19484,ROMAN,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),22,Unknown,2021-04-16 16:58:33.928034,2021-04-16 16:58:33.928023,,,
3142,1345,IARCH-FE7724,19485,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:33.938681,2021-04-16 16:58:33.938670,,,
3143,1346,IARCH-F6F6D0,19486,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),6,Unknown,2021-04-16 16:58:34.401103,2021-04-16 16:58:34.401091,,,
3144,1346,IARCH-F6F6D0,19487,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:34.412016,2021-04-16 16:58:34.412005,,,
3145,1347,IARCH-BCE55A,19488,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),13,Unknown,2021-04-16 16:58:34.867863,2021-04-16 16:58:34.867849,,,
3146,1347,IARCH-BCE55A,19489,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:34.882022,2021-04-16 16:58:34.882011,,,
3147,1348,IARCH-816FBE,19491,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),13,Unknown,2021-04-16 16:58:35.380709,2021-04-16 16:58:35.380696,,,
3148,1348,IARCH-816FBE,19492,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:35.391296,2021-04-16 16:58:35.391285,,,
3149,1349,IARCH-914296,19493,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),9,Unknown,2021-04-16 16:58:35.866082,2021-04-16 16:58:35.866072,,,
3150,1349,IARCH-914296,19494,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:35.879912,2021-04-16 16:58:35.879901,,,
3151,1350,IARCH-235F66,19495,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),26,Unknown,2021-04-16 16:58:36.335901,2021-04-16 16:58:36.335886,,,
3152,1350,IARCH-235F66,19496,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Unknown,2021-04-16 16:58:36.348287,2021-04-16 16:58:36.348276,,,
3153,1350,IARCH-235F66,19497,ROMAN,337.0,341.0,337.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:36.358506,2021-04-16 16:58:36.358495,,,
3154,1351,IARCH-FEB14F,19498,ROMAN,,337.0,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),13,Unknown,2021-04-16 16:58:36.814981,2021-04-16 16:58:36.814970,,,
3155,1351,IARCH-FEB14F,19499,ROMAN,337.0,340.0,337.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:36.827055,2021-04-16 16:58:36.827044,,,
3156,1352,IARCH-8783B3,19501,ROMAN,,330.0,306.0,330.0,Constantine I,Constantine I,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:37.301745,2021-04-16 16:58:37.301733,,,
3157,1352,IARCH-8783B3,19502,ROMAN,330.0,337.0,330.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),11,Unknown,2021-04-16 16:58:37.312623,2021-04-16 16:58:37.312612,,,
3158,1352,IARCH-8783B3,19503,ROMAN,330.0,337.0,330.0,337.0,Constantine II,Constantine II,AE 1-4 (UK find),3,Unknown,2021-04-16 16:58:37.323335,2021-04-16 16:58:37.323324,,,
3159,1352,IARCH-8783B3,19504,ROMAN,,337.0,337.0,337.0,Constantius II,Constantius II,AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:37.333945,2021-04-16 16:58:37.333934,,,
3160,1352,IARCH-8783B3,19505,ROMAN,337.0,341.0,337.0,341.0,Constantius II,Constantius II,AE 1-4 (UK find),3,Unknown,2021-04-16 16:58:37.344176,2021-04-16 16:58:37.344165,,,
3161,1352,IARCH-8783B3,19506,ROMAN,335.0,337.0,335.0,337.0,Constans,Constans I,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:37.354732,2021-04-16 16:58:37.354721,,,
3162,1352,IARCH-8783B3,19507,ROMAN,337.0,341.0,337.0,341.0,Constans,Constans I,AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:37.365553,2021-04-16 16:58:37.365541,,,
3168,1354,IARCH-585A27,19175,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Colonia Augusta Treverorum,2021-04-16 16:58:38.389427,2021-04-16 16:58:38.389416,,,
3169,1354,IARCH-585A27,19176,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5,Lugdunensium,2021-04-16 16:58:38.399875,2021-04-16 16:58:38.399865,,,
3170,1354,IARCH-585A27,19177,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:38.415794,2021-04-16 16:58:38.415782,,,
3171,1354,IARCH-585A27,19178,ROMAN,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Colonia Augusta Treverorum,2021-04-16 16:58:38.429115,2021-04-16 16:58:38.429102,,,
3172,1354,IARCH-585A27,19179,ROMAN,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Lugdunensium,2021-04-16 16:58:38.440113,2021-04-16 16:58:38.440101,,,
3173,1354,IARCH-585A27,19180,ROMAN,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Arelatum,2021-04-16 16:58:38.451042,2021-04-16 16:58:38.451030,,,
3174,1354,IARCH-585A27,19181,ROMAN,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Constantinople,2021-04-16 16:58:38.462100,2021-04-16 16:58:38.462088,,,
3175,1354,IARCH-585A27,19182,ROMAN,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:38.478037,2021-04-16 16:58:38.478026,,,
3176,1354,IARCH-585A27,19183,ROMAN,330.0,340.0,330.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6,Colonia Augusta Treverorum,2021-04-16 16:58:38.488981,2021-04-16 16:58:38.488970,,,
3177,1354,IARCH-585A27,19184,ROMAN,330.0,340.0,330.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8,Lugdunensium,2021-04-16 16:58:38.499753,2021-04-16 16:58:38.499739,,,
3178,1354,IARCH-585A27,19185,ROMAN,330.0,340.0,330.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6,Unknown,2021-04-16 16:58:38.510799,2021-04-16 16:58:38.510788,,,
3179,1354,IARCH-585A27,19186,ROMAN,330.0,340.0,330.0,340.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),23,Unknown,2021-04-16 16:58:38.521140,2021-04-16 16:58:38.521129,,,
3180,1355,IARCH-8015E5,19514,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),18,Unknown,2021-04-16 16:58:38.996590,2021-04-16 16:58:38.996579,,,
3181,1355,IARCH-8015E5,19515,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:39.007135,2021-04-16 16:58:39.007125,,,
3182,1360,IARCH-CF0197,10920,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),11,Colonia Augusta Treverorum,2021-04-16 16:58:39.605730,2021-04-16 16:58:39.605718,,,
3183,1360,IARCH-CF0197,11375,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Arelatum,2021-04-16 16:58:39.616111,2021-04-16 16:58:39.616101,,,
3184,1360,IARCH-CF0197,11376,ROMAN,324.0,330.0,324.0,330.0,Constantine I,Constantine I,AE 1-4 (UK find),1,Ticinum,2021-04-16 16:58:39.627333,2021-04-16 16:58:39.627322,,,
3185,1360,IARCH-CF0197,11377,ROMAN,324.0,330.0,324.0,330.0,Constantine I,Constantine I,AE 1-4 (UK find),1,Siscia,2021-04-16 16:58:39.641049,2021-04-16 16:58:39.641038,,,
3186,1360,IARCH-CF0197,11378,ROMAN,324.0,330.0,324.0,330.0,Constantine I,Constantine I,AE 1-4 (UK find),1,Thessalonika,2021-04-16 16:58:39.654198,2021-04-16 16:58:39.654187,,,
3187,1360,IARCH-CF0197,11379,ROMAN,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:58:39.667275,2021-04-16 16:58:39.667264,,,
3188,1360,IARCH-CF0197,11380,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),40,Colonia Augusta Treverorum,2021-04-16 16:58:39.683170,2021-04-16 16:58:39.683158,,,
3189,1360,IARCH-CF0197,11381,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),10,Lugdunensium,2021-04-16 16:58:39.694918,2021-04-16 16:58:39.694907,,,
3190,1360,IARCH-CF0197,11382,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Arelatum,2021-04-16 16:58:39.707228,2021-04-16 16:58:39.707216,,,
3191,1360,IARCH-CF0197,11383,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8,Unknown,2021-04-16 16:58:39.718005,2021-04-16 16:58:39.717994,,,
3192,1361,IARCH-CE9806,19382,ROMAN,378.0,383.0,378.0,383.0,Gratian,Gratian,solidus,1,Constantinople,2021-04-16 16:58:40.182969,2021-04-16 16:58:40.182957,,,
3193,1361,IARCH-CE9806,19383,ROMAN,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,solidus,1,Colonia Augusta Treverorum,2021-04-16 16:58:40.194532,2021-04-16 16:58:40.194521,,,
3194,1361,IARCH-CE9806,19384,ROMAN,394.0,402.0,394.0,402.0,Honorius (emperor),Honorius,solidus,1,Mediolanum,2021-04-16 16:58:40.204950,2021-04-16 16:58:40.204938,,,
3195,1361,IARCH-CE9806,19385,ROMAN,394.0,,394.0,423.0,Honorius (emperor),Honorius,solidus,1,Unknown,2021-04-16 16:58:40.215188,2021-04-16 16:58:40.215177,,,
3196,1361,IARCH-CE9806,19386,ROMAN,,,360.0,363.0,Julian,Julian,siliqua,1,Unknown,2021-04-16 16:58:40.225794,2021-04-16 16:58:40.225783,,,
3197,1361,IARCH-CE9806,19387,ROMAN,,,363.0,364.0,Jovian,Jovian,siliqua,1,Unknown,2021-04-16 16:58:40.236356,2021-04-16 16:58:40.236346,,,
3198,1361,IARCH-CE9806,19388,ROMAN,,,364.0,375.0,Valentinian I,Valentinian I,siliqua,2,Unknown,2021-04-16 16:58:40.246671,2021-04-16 16:58:40.246661,,,
3199,1361,IARCH-CE9806,19389,ROMAN,,,367.0,383.0,Gratian,Gratian,siliqua,2,Unknown,2021-04-16 16:58:40.257020,2021-04-16 16:58:40.257009,,,
3200,1361,IARCH-CE9806,19390,ROMAN,,,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,1,Unknown,2021-04-16 16:58:40.268766,2021-04-16 16:58:40.268754,,,
3201,1361,IARCH-CE9806,19391,ROMAN,,,395.0,408.0,Arcadius,Arcadius,siliqua,3,Unknown,2021-04-16 16:58:40.280277,2021-04-16 16:58:40.280265,,,
3202,1361,IARCH-CE9806,19392,ROMAN,,,395.0,423.0,Honorius (emperor),Honorius,siliqua,1,Unknown,2021-04-16 16:58:40.291446,2021-04-16 16:58:40.291434,,,
3203,1365,IARCH-1A2CDE,8492,ROMAN,375.0,378.0,375.0,378.0,House of Valentinian,House of Valentinian,siliqua,1,Aquileia,2021-04-16 16:58:41.202309,2021-04-16 16:58:41.202297,,,
3204,1365,IARCH-1A2CDE,8493,ROMAN,388.0,395.0,388.0,395.0,Arcadius,Arcadius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:58:41.213662,2021-04-16 16:58:41.213651,,,
3205,1367,IARCH-FE612E,3978,ROMAN,394.0,395.0,394.0,395.0,Arcadius,Arcadius,solidus,1,Mediolanum,2021-04-16 16:58:41.677278,2021-04-16 16:58:41.677267,,,
3206,1367,IARCH-FE612E,3979,ROMAN,388.0,392.0,388.0,392.0,Valentinian II,Valentinian II,solidus,1,Colonia Augusta Treverorum,2021-04-16 16:58:41.690694,2021-04-16 16:58:41.690681,,,
3207,1367,IARCH-FE612E,3980,ROMAN,394.0,402.0,394.0,402.0,Arcadius,Arcadius,solidus,8,Mediolanum,2021-04-16 16:58:41.702055,2021-04-16 16:58:41.702042,,,
3208,1367,IARCH-FE612E,3981,ROMAN,393.0,395.0,393.0,395.0,Arcadius,Arcadius,solidus,1,Constantinople,2021-04-16 16:58:41.712739,2021-04-16 16:58:41.712728,,,
3209,1367,IARCH-FE612E,3982,ROMAN,394.0,402.0,394.0,402.0,Honorius (emperor),Honorius,solidus,15,Mediolanum,2021-04-16 16:58:41.723526,2021-04-16 16:58:41.723514,,,
3210,1367,IARCH-FE612E,3983,ROMAN,393.0,395.0,393.0,395.0,Honorius (emperor),Honorius,solidus,1,Constantinople,2021-04-16 16:58:41.734419,2021-04-16 16:58:41.734384,,,
3211,1367,IARCH-FE612E,3984,ROMAN,367.0,378.0,367.0,378.0,Valens,Valens,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:58:41.746526,2021-04-16 16:58:41.746514,,,
3212,1367,IARCH-FE612E,3985,ROMAN,375.0,378.0,375.0,378.0,Valentinian II,Valentinian II,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:58:41.759626,2021-04-16 16:58:41.759613,,,
3213,1367,IARCH-FE612E,3986,ROMAN,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:58:41.771809,2021-04-16 16:58:41.771798,,,
3214,1367,IARCH-FE612E,3987,ROMAN,,,360.0,402.0,Uncertain,Unknown,siliqua,1,Unknown,2021-04-16 16:58:41.783220,2021-04-16 16:58:41.783208,,,
3215,1375,IARCH-A630BA,19302,ROMAN,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),377,Unknown,2021-04-16 16:58:42.301489,2021-04-16 16:58:42.301477,,,
3216,1375,IARCH-A630BA,19303,ROMAN,,,311.0,330.0,Crispus,Crispus,AE 1-4 (UK find),38,Unknown,2021-04-16 16:58:42.312286,2021-04-16 16:58:42.312275,,,
3217,1375,IARCH-A630BA,19305,ROMAN,,,337.0,340.0,Constantine II,Constantine II,AE 1-4 (UK find),347,Unknown,2021-04-16 16:58:42.333904,2021-04-16 16:58:42.333893,,,
3218,1375,IARCH-A630BA,19306,ROMAN,,,337.0,361.0,Constantius II,Constantius II,AE 1-4 (UK find),229,Unknown,2021-04-16 16:58:42.344716,2021-04-16 16:58:42.344705,,,
3219,1375,IARCH-A630BA,19307,ROMAN,,,324.0,341.0,Helena,Helena,AE 1-4 (UK find),9,Unknown,2021-04-16 16:58:42.355622,2021-04-16 16:58:42.355609,,,
3220,1375,IARCH-A630BA,19308,ROMAN,,,330.0,341.0,Constantinopolis,Constantinopolis,AE 1-4 (UK find),571,Unknown,2021-04-16 16:58:42.367662,2021-04-16 16:58:42.367651,,,
3221,1375,IARCH-A630BA,19309,ROMAN,,,330.0,341.0,Urbs Roma,Roma,AE 1-4 (UK find),549,Unknown,2021-04-16 16:58:42.378726,2021-04-16 16:58:42.378715,,,
3222,1375,IARCH-A630BA,19310,ROMAN,,,330.0,350.0,Constans,Constans I,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:42.395321,2021-04-16 16:58:42.395309,,,
3223,1383,IARCH-E79EBA,19188,ROMAN,355.0,364.0,355.0,364.0,Julian,Julian,siliqua,1,Unknown,2021-04-16 16:58:42.865982,2021-04-16 16:58:42.865970,,,
3224,1383,IARCH-E79EBA,19189,ROMAN,364.0,375.0,364.0,375.0,Valentinian I,Valentinian I,siliqua,1,Unknown,2021-04-16 16:58:42.880557,2021-04-16 16:58:42.880545,,,
3225,1383,IARCH-E79EBA,19190,ROMAN,388.0,402.0,388.0,402.0,Arcadius,Arcadius,siliqua,3,Mediolanum,2021-04-16 16:58:42.891069,2021-04-16 16:58:42.891058,,,
3226,1383,IARCH-E79EBA,19191,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,1,Mediolanum,2021-04-16 16:58:42.902098,2021-04-16 16:58:42.902086,,,
3227,1388,IARCH-C47AE2,4037,ROMAN,383.0,395.0,383.0,395.0,Theodosius I,Theodosius I,siliqua,1,Unknown,2021-04-16 16:58:43.362925,2021-04-16 16:58:43.362913,,,
3228,1388,IARCH-C47AE2,4038,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,1,Unknown,2021-04-16 16:58:43.375656,2021-04-16 16:58:43.375646,,,
3229,1390,IARCH-10628F,4006,ROMAN,388.0,392.0,388.0,392.0,Theodosius I,Theodosius I,solidus,1,Colonia Augusta Treverorum,2021-04-16 16:58:43.837038,2021-04-16 16:58:43.837027,,,
3230,1390,IARCH-10628F,4007,ROMAN,388.0,393.0,388.0,393.0,Arcadius,Arcadius,siliqua,1,Mediolanum,2021-04-16 16:58:43.848523,2021-04-16 16:58:43.848511,,,
3231,1390,IARCH-10628F,4008,ROMAN,393.0,402.0,393.0,402.0,House of Theodosius,House of Theodosius,siliqua,1,Unknown,2021-04-16 16:58:43.859154,2021-04-16 16:58:43.859142,,,
3232,1390,IARCH-10628F,4009,ROMAN,393.0,402.0,393.0,402.0,Honorius (emperor),Honorius,siliqua,2,Mediolanum,2021-04-16 16:58:43.873701,2021-04-16 16:58:43.873686,,,
3233,1390,IARCH-10628F,4010,ROMAN,367.0,378.0,367.0,378.0,House of Valentinian,House of Valentinian,siliqua,1,Unknown,2021-04-16 16:58:43.888462,2021-04-16 16:58:43.888443,,,
3234,1390,IARCH-10628F,4011,ROMAN,393.0,402.0,393.0,402.0,Honorius (emperor),Honorius,siliqua,1,Unknown,2021-04-16 16:58:43.899571,2021-04-16 16:58:43.899561,,,
3235,1390,IARCH-10628F,4012,ROMAN,393.0,402.0,393.0,402.0,House of Theodosius,House of Theodosius,siliqua,1,Unknown,2021-04-16 16:58:43.910121,2021-04-16 16:58:43.910110,,,
3236,1390,IARCH-10628F,27506,ROMAN,379.0,383.0,379.0,383.0,Theodosius I,Theodosius I,siliqua,1,Unknown,2021-04-16 16:58:43.920517,2021-04-16 16:58:43.920506,,,
3237,1390,IARCH-10628F,27507,ROMAN,392.0,394.0,392.0,394.0,Eugenius,Eugenius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:58:43.931083,2021-04-16 16:58:43.931071,,,
3238,1390,IARCH-10628F,27508,ROMAN,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,siliqua,1,Unknown,2021-04-16 16:58:43.941645,2021-04-16 16:58:43.941634,,,
3239,1390,IARCH-10628F,27509,ROMAN,364.0,402.0,364.0,402.0,Uncertain - 4th century,Unknown,siliqua,1,Unknown,2021-04-16 16:58:43.952422,2021-04-16 16:58:43.952411,,,
3240,1390,IARCH-10628F,27510,ROMAN,379.0,388.0,379.0,388.0,House of Theodosius,House of Theodosius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:58:43.962887,2021-04-16 16:58:43.962876,,,
3241,1392,IARCH-D810DE,16442,ROMAN,324.0,330.0,324.0,330.0,,Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:58:44.441066,2021-04-16 16:58:44.441055,,,
